Id	Hebrew	Url	Transliteration	Root	Root Url	POS	POS Pattern	POS Pattern Url	Gender	Translation
6452	לְקַטֵּב	https://www.pealim.com/dict/1884-lekatev/	lekatev	ק - ט - ב	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ב	Verb	pi'el			to polarize
6453	לְהִתְקוֹטֵט	https://www.pealim.com/dict/1875-lehitkotet/	lehitkotet	ק - ט - ט	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ט	Verb	hitpa'el			to quarrel
6454	לִקְטוֹל	https://www.pealim.com/dict/1885-liktol/	liktol	ק - ט - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ל	Verb	pa'al			to kill, to destroy
6455	לְהִיקָּטֵל	https://www.pealim.com/dict/3138-lehikatel/	lehikatel	ק - ט - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ל	Verb	nif'al			to be killed, destroyed; to be harshly criticised
6456	לְקַטֵּל	https://www.pealim.com/dict/3137-lekatel/	lekatel	ק - ט - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ל	Verb	pi'el			to kill, to murder (archaic)
6457	לְהִתְקַטֵּל	https://www.pealim.com/dict/3139-lehitkatel/	lehitkatel	ק - ט - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ל	Verb	hitpa'el			to kill each other (arhaic)
6458	קַטְלָן	https://www.pealim.com/dict/8958-katlan/	katlan	ק - ט - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ל	Adjective	katlan pattern	https://www.pealim.com/dict/?pos=adjective&am=qatlan		deadly, lethal
6459	קָטוּם	https://www.pealim.com/dict/8229-katum/	katum	ק - ט - ם	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=מ	Adjective	katul pattern	https://www.pealim.com/dict/?pos=adjective&am=qatul		trimmed, topped and tailed
6460	לִקְטוֹן	https://www.pealim.com/dict/1887-likton/	likton	ק - ט - ן	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=נ	Verb	pa'al			to diminish; to be unworthy
6461	קָטָן	https://www.pealim.com/dict/3340-katan/	katan	ק - ט - ן	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=נ	Adjective	katal pattern	https://www.pealim.com/dict/?pos=adjective&am=qatal		small
6462	קַטְנוּנִי	https://www.pealim.com/dict/8003-katnuni/	katnuni	ק - ט - ן	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=נ	Adjective				petty
6463	קְטַנְטַן	https://www.pealim.com/dict/8320-ktantan/	ktantan	ק - ט - ן	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=נ	Adjective	ktaltal pattern	https://www.pealim.com/dict/?pos=adjective&am=qtaltal		tiny, miniature
6464	לְהַקְטִין	https://www.pealim.com/dict/1888-lehaktin/	lehaktin	ק - ט - ן	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=נ	Verb	hif'il			to reduce, to diminish
6465	לִקְטוֹעַ	https://www.pealim.com/dict/1889-liktoa/	liktoa	ק - ט - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ע	Verb	pa'al			to interrupt, to truncate, to amputate
6466	קֶטַע	https://www.pealim.com/dict/6093-keta/	keta	ק - ט - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ע	Noun	ketel pattern	https://www.pealim.com/dict/?pos=noun&nm=qetel	masculine	section, segment; part
6467	קָטוּעַ	https://www.pealim.com/dict/8084-katua/	katua	ק - ט - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ע	Adjective	katul pattern	https://www.pealim.com/dict/?pos=adjective&am=qatul		disrupted, interrupted; amputated, cut off
6468	מְקוּטָּע	https://www.pealim.com/dict/8501-mekuta/	mekuta	ק - ט - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ע	Adjective	mekuttal pattern	https://www.pealim.com/dict/?pos=adjective&am=mequttal		broken, fragmented
6469	לְהִיקָּטֵעַ	https://www.pealim.com/dict/1890-lehikatea/	lehikatea	ק - ט - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ע	Verb	nif'al			to be cut off; to be interrupted
6470	לִקְטוֹף	https://www.pealim.com/dict/1891-liktof/	liktof	ק - ט - ף	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=פ	Verb	pa'al			to pluck, to pick (fruit, flowers)
6471	לְהִיקָּטֵף	https://www.pealim.com/dict/1892-lehikatef/	lehikatef	ק - ט - ף	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=פ	Verb	nif'al			to be harvested
6472	קְטִיפָה	https://www.pealim.com/dict/3918-ktifa/	ktifa	ק - ט - ף	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=פ	Noun	ktila pattern	https://www.pealim.com/dict/?pos=noun&nm=qtila	feminine	velvet
6473	קוֹטֶר	https://www.pealim.com/dict/6619-koter/	koter	ק - ט - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ר	Noun	kotel pattern	https://www.pealim.com/dict/?pos=noun&nm=qotel-s	masculine	diameter; caliber, calibre
6474	לְקַטֵּר	https://www.pealim.com/dict/1893-lekater/	lekater	ק - ט - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ר	Verb	pi'el			to burn incense; to complain (slang)
6475	קַטָּר	https://www.pealim.com/dict/3362-katar/	katar	ק - ט - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ר	Noun	kattal pattern	https://www.pealim.com/dict/?pos=noun&nm=qattal	masculine	locomotive
6476	קִיטוֹר	https://www.pealim.com/dict/4763-kitor/	kitor	ק - ט - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ר	Noun				steam; smoke, column of smoke
6477	לְהַקְטִיר	https://www.pealim.com/dict/5139-lehaktir/	lehaktir	ק - ט - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ט&rf=ר	Verb	hif'il			to burn incense
6478	לְהָקִיא	https://www.pealim.com/dict/1894-lehaki/	lehaki	ק - י - א	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=י&rf=א	Verb	hif'il			to vomit
6479	לְקַייֵּם	https://www.pealim.com/dict/1880-lekayem/	lekayem	ק - י - ם	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=י&rf=מ	Verb	pi'el			to fulfil, to make true; to maintain
6480	לְהִתְקַייֵּם	https://www.pealim.com/dict/1881-lehitkayem/	lehitkayem	ק - י - ם	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=י&rf=מ	Verb	hitpa'el			to exist, to take place, to be carried out, to be true
6481	קִיּוּם	https://www.pealim.com/dict/6044-kiyum/	kiyum	ק - י - ם	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=י&rf=מ	Noun	kittul pattern	https://www.pealim.com/dict/?pos=noun&nm=qittul	masculine	existence; implementation, fulfilment; preservation, maintenance; confirmation, approval
6482	קַייָּם	https://www.pealim.com/dict/3700-kayam/	kayam	ק - י - ם	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=י&rf=מ	Adjective	kattal pattern	https://www.pealim.com/dict/?pos=adjective&am=qattal		existing; to exist (when used as a verb)
6483	קַיִן	https://www.pealim.com/dict/7451-kayin/	kayin	ק - י - ן	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=י&rf=נ	Noun	ketel pattern	https://www.pealim.com/dict/?pos=noun&nm=qetel	masculine	spear (biblical, rare)
6484	לְהָקִיץ	https://www.pealim.com/dict/1882-lehakitz/	lehakitz	ק - י - ץ	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=י&rf=צ	Verb	hif'il			to awaken, to wake up
6485	קַיִץ	https://www.pealim.com/dict/5146-kayitz/	kayitz	ק - י - ץ	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=י&rf=צ	Noun	ketel pattern	https://www.pealim.com/dict/?pos=noun&nm=qetel	masculine	summer
6486	קַלְדָנוּת	https://www.pealim.com/dict/7746-kaldanut/	kaldanut	ק - ל - ד	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ד	Noun			feminine	typing
6487	הַקְלָדָה	https://www.pealim.com/dict/2904-haklada/	haklada	ק - ל - ד	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ד	Noun	haktala pattern	https://www.pealim.com/dict/?pos=noun&nm=haqtala	feminine	typing (on a keyboard)
6488	מִקְלֶדֶת	https://www.pealim.com/dict/3277-mikledet/	mikledet	ק - ל - ד	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ד	Noun	miktelet pattern	https://www.pealim.com/dict/?pos=noun&nm=miqtelet	feminine	keyboard
6489	קַלְדָן	https://www.pealim.com/dict/7745-kaldan/	kaldan	ק - ל - ד	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ד	Noun	katlan pattern	https://www.pealim.com/dict/?pos=noun&nm=qatlan	masculine	typist
6490	לְהַקְלִיד	https://www.pealim.com/dict/2532-lehaklid/	lehaklid	ק - ל - ד	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ד	Verb	hif'il			to type (on a keyboard)
6491	קְלִיד	https://www.pealim.com/dict/7275-klid/	klid	ק - ל - ד	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ד	Noun	ktil pattern	https://www.pealim.com/dict/?pos=noun&nm=qtil	masculine	key (of a piano, organ, etc.)
6492	לִקְלוֹת	https://www.pealim.com/dict/6061-liklot/	liklot	ק - ל - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=י	Verb	pa'al			to toast, to roast
6493	לְהִיקָּלוֹת	https://www.pealim.com/dict/6062-lehikalot/	lehikalot	ק - ל - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=י	Verb	nif'al			to be toasted, roasted
6494	קָלוֹן	https://www.pealim.com/dict/3781-kalon/	kalon	ק - ל - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=י	Noun	katon pattern	https://www.pealim.com/dict/?pos=noun&nm=qaton	masculine	disgrace, shame
6495	לְהִתְקַלֵּחַ	https://www.pealim.com/dict/1896-lehitkaleach/	lehitkaleach	ק - ל - ח	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ח	Verb	hitpa'el			to take a shower
6496	לִקְלוֹחַ	https://www.pealim.com/dict/1895-likloach/	likloach	ק - ל - ח	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ח	Verb	pa'al			to flow, to stream
6497	מִקְלַחַת	https://www.pealim.com/dict/5140-miklachat/	miklachat	ק - ל - ח	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ח	Noun	miktelet pattern	https://www.pealim.com/dict/?pos=noun&nm=miqtelet	feminine	shower
6498	קִילּוּחַ	https://www.pealim.com/dict/8218-kiluach/	kiluach	ק - ל - ח	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ח	Noun	kittul pattern	https://www.pealim.com/dict/?pos=noun&nm=qittul	masculine	trickle; flow (of words, emotions, sounds); shower
6499	לְקַלֵּחַ	https://www.pealim.com/dict/6149-lekaleach/	lekaleach	ק - ל - ח	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ח	Verb	pi'el			to shower, to wash
6500	קְלִיטָה	https://www.pealim.com/dict/6333-klita/	klita	ק - ל - ט	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ט	Noun	ktila pattern	https://www.pealim.com/dict/?pos=noun&nm=qtila	feminine	comprehension, absorption; absorption, adaptation (of immigrants); perception; reception (radio, telecom); acceptance
6501	מִקְלָט	https://www.pealim.com/dict/2687-miklat/	miklat	ק - ל - ט	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ט	Noun	miktal pattern	https://www.pealim.com/dict/?pos=noun&nm=miqtal	masculine	shelter, refuge
6502	הַקְלָטָה	https://www.pealim.com/dict/2905-haklata/	haklata	ק - ל - ט	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ט	Noun	haktala pattern	https://www.pealim.com/dict/?pos=noun&nm=haqtala	feminine	recording (on a disk, tape)
6503	הִיקָּלְטוּת	https://www.pealim.com/dict/2870-hikaltut/	hikaltut	ק - ל - ט	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ט	Noun	hikkatlut pattern	https://www.pealim.com/dict/?pos=noun&nm=hiqqatlut	feminine	absorption, assimilation
6504	קַלֶּטֶת	https://www.pealim.com/dict/3298-kaletet/	kaletet	ק - ל - ט	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ט	Noun	kattelet pattern	https://www.pealim.com/dict/?pos=noun&nm=qattelet	feminine	cassette
6505	מַקְלֵט	https://www.pealim.com/dict/3514-maklet/	maklet	ק - ל - ט	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ט	Noun	maktel pattern	https://www.pealim.com/dict/?pos=noun&nm=maqtel	masculine	receiver (radio, TV)
6506	תַּקְלִיט	https://www.pealim.com/dict/3615-taklit/	taklit	ק - ל - ט	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ט	Noun	taktil pattern	https://www.pealim.com/dict/?pos=noun&nm=taqtil	masculine	record, album, disk (music)
6507	לְהַקְלִיט	https://www.pealim.com/dict/1899-lehaklit/	lehaklit	ק - ל - ט	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ט	Verb	hif'il			to tape, to record
6508	לְהִיקָּלֵט	https://www.pealim.com/dict/1898-lehikalet/	lehikalet	ק - ל - ט	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ט	Verb	nif'al			to be received, to adapt; to be understood
6509	לִקְלוֹט	https://www.pealim.com/dict/1897-liklot/	liklot	ק - ל - ט	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ט	Verb	pa'al			to absorb, to collect; to comprehend, to understand
6510	קֶלֶט	https://www.pealim.com/dict/6485-kelet/	kelet	ק - ל - ט	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ט	Noun	ketel pattern	https://www.pealim.com/dict/?pos=noun&nm=qetel	masculine	input (computing)
6511	קָלִיט	https://www.pealim.com/dict/7031-kalit/	kalit	ק - ל - ט	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ט	Adjective	katil pattern	https://www.pealim.com/dict/?pos=adjective&am=qatil		catchy (tune, slogan, logo, etc.)
6512	לִקְלוֹת	https://www.pealim.com/dict/6061-liklot/	liklot	ק - ל - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=י	Verb	pa'al			to toast, to roast
6513	לְהִיקָּלוֹת	https://www.pealim.com/dict/6062-lehikalot/	lehikalot	ק - ל - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=י	Verb	nif'al			to be toasted, roasted
6514	קָלוֹן	https://www.pealim.com/dict/3781-kalon/	kalon	ק - ל - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=י	Noun	katon pattern	https://www.pealim.com/dict/?pos=noun&nm=qaton	masculine	disgrace, shame
6515	קַלּוּת	https://www.pealim.com/dict/5924-kalut/	kalut	ק - ל - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ל	Noun			feminine	ease, easiness
6516	קְלָלָה	https://www.pealim.com/dict/2860-klala/	klala	ק - ל - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ל	Noun	ktala pattern	https://www.pealim.com/dict/?pos=noun&nm=qtala	feminine	curse
6517	קַל	https://www.pealim.com/dict/4274-kal/	kal	ק - ל - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ל	Adjective	kal pattern	https://www.pealim.com/dict/?pos=adjective&am=qall		light, lightweight; easy, simple
6518	הֲקַלָּה	https://www.pealim.com/dict/7981-hakala/	hakala	ק - ל - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ל	Noun	haktala pattern	https://www.pealim.com/dict/?pos=noun&nm=haqtala	feminine	relief, facilitation, easing
6519	לְקַלֵּל	https://www.pealim.com/dict/1900-lekalel/	lekalel	ק - ל - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ל	Verb	pi'el			to damn, to curse
6520	לְהָקֵל	https://www.pealim.com/dict/1901-lehakel/	lehakel	ק - ל - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ל	Verb	hif'il			to ease, to alleviate
6521	לְהִתְקַלֵּס	https://www.pealim.com/dict/8175-lehitkales/	lehitkales	ק - ל - ס	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ס	Verb	hitpa'el			to ridicule, to humiliate, to mock (ב־) (lit.)
6522	קֶלַע	https://www.pealim.com/dict/3852-kela/	kela	ק - ל - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ע	Noun	ketel pattern	https://www.pealim.com/dict/?pos=noun&nm=qetel	masculine	slingshot; sling; behind-the-scene, wings in theatre (in plural)
6523	קָלָע	https://www.pealim.com/dict/3853-kala/	kala	ק - ל - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ע	Noun	katal pattern	https://www.pealim.com/dict/?pos=noun&nm=qatal	masculine	marksman, slinger
6524	מַקְלֵעַ	https://www.pealim.com/dict/3854-maklea/	maklea	ק - ל - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ע	Noun	maktel pattern	https://www.pealim.com/dict/?pos=noun&nm=maqtel	masculine	machine gun
6525	קָלִיעַ	https://www.pealim.com/dict/4596-kalia/	kalia	ק - ל - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ע	Noun	katil pattern	https://www.pealim.com/dict/?pos=noun&nm=qatil	masculine	bullet
6526	לְהִיקָּלֵעַ	https://www.pealim.com/dict/1903-lehikalea/	lehikalea	ק - ל - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ע	Verb	nif'al			to be shot (of an arrow, bullet), to be thrown; to be woven, braided
6527	קְלִיעָה	https://www.pealim.com/dict/8219-klia/	kli'a	ק - ל - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ע	Noun	ktila pattern	https://www.pealim.com/dict/?pos=noun&nm=qtila	feminine	shooting, target practice, throwing
6528	קְלִיעָה	https://www.pealim.com/dict/8220-klia/	kli'a	ק - ל - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ע	Noun	ktila pattern	https://www.pealim.com/dict/?pos=noun&nm=qtila	feminine	braiding, basket weaving
6529	לִקְלוֹעַ	https://www.pealim.com/dict/1902-likloa/	likloa	ק - ל - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ע	Verb	pa'al			to shoot; to hit the target; to weave, to braid
6530	לִקְלוֹף	https://www.pealim.com/dict/2780-liklof/	liklof	ק - ל - ף	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=פ	Verb	pa'al			to skin, to scrape off (paint), to peel
6531	לְהִתְקַלֵּף	https://www.pealim.com/dict/4978-lehitkalef/	lehitkalef	ק - ל - ף	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=פ	Verb	hitpa'el			to peel (of skin, paint etc.), to exfoliate
6532	לְקַלֵּף	https://www.pealim.com/dict/1904-lekalef/	lekalef	ק - ל - ף	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=פ	Verb	pi'el			to scrape off (paint), to peel
6533	קְלָף	https://www.pealim.com/dict/6762-klaf/	klaf	ק - ל - ף	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=פ	Noun	ktal pattern	https://www.pealim.com/dict/?pos=noun&nm=qtal	masculine	playing card; parchment
6534	קְלִפָּה	https://www.pealim.com/dict/6865-klipa/	klipa	ק - ל - ף	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=פ	Noun	ktila pattern	https://www.pealim.com/dict/?pos=noun&nm=qtila	feminine	peel, skin, bark, shell
6535	לְהַקְלִיק	https://www.pealim.com/dict/3709-lehaklik/	lehaklik	ק - ל - ק	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=ק	Verb	hif'il			to click (computer jargon)
6536	קִלְשׁוֹן	https://www.pealim.com/dict/4132-kilshon/	kilshon	ק - ל - שׁ	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=שׁ	Noun	kitlon pattern	https://www.pealim.com/dict/?pos=noun&nm=qitlon	masculine	pitchfork
6537	קָלוּשׁ	https://www.pealim.com/dict/7395-kalush/	kalush	ק - ל - שׁ	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=ל&rf=שׁ	Adjective	katul pattern	https://www.pealim.com/dict/?pos=adjective&am=qatul		slim, slight, minimal, remote (chance, possibly, likelihood etc.)
6538	קֶמַח	https://www.pealim.com/dict/5592-kemach/	kemach	ק - מ - ח	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=מ&rf=ח	Noun	ketel pattern	https://www.pealim.com/dict/?pos=noun&nm=qetel	masculine	flour
6539	לְהִתְקַמֵּט	https://www.pealim.com/dict/1908-lehitkamet/	lehitkamet	ק - מ - ט	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=מ&rf=ט	Verb	hitpa'el			to become wrinkled
6540	לְקַמֵּט	https://www.pealim.com/dict/1907-lekamet/	lekamet	ק - מ - ט	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=מ&rf=ט	Verb	pi'el			to rumple, to wrinkle something
6541	לִקְמוֹל	https://www.pealim.com/dict/7097-likmol/	likmol	ק - מ - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=מ&rf=ל	Verb	pa'al			to wither, to shrivel
6542	לְהִיקָּמֵל	https://www.pealim.com/dict/1909-lehikamel/	lehikamel	ק - מ - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=מ&rf=ל	Verb	nif'al			to wither, to fade
6543	קָמוּל	https://www.pealim.com/dict/7098-kamul/	kamul	ק - מ - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=מ&rf=ל	Adjective	katul pattern	https://www.pealim.com/dict/?pos=adjective&am=qatul		withered, shriveled
6544	קַמְצָן	https://www.pealim.com/dict/3447-kamtzan/	kamtzan	ק - מ - ץ	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=מ&rf=צ	Adjective	katlan pattern	https://www.pealim.com/dict/?pos=adjective&am=qatlan		miserly, miser
6545	קוֹמֶץ	https://www.pealim.com/dict/5055-kometz/	kometz	ק - מ - ץ	https://www.pealim.com/dict/?num-radicals=3&r1=ק&r2=מ&rf=צ	Noun	kotel pattern	https://www.pealim.com/dict/?pos=noun&nm=qotel-s	masculine	handful
